user,poi
155366.0,95539
155366.0,82316
155366.0,45440
155366.0,78110
155418.0,68157
155418.0,50416
155418.0,67695
155418.0,38940
155418.0,2876
155418.0,35039
155418.0,97404
155418.0,68890
155418.0,64880
155418.0,101456
155418.0,25914
155418.0,18759
155418.0,83757
155418.0,23796
155418.0,5631
155418.0,84812
155418.0,69240
155418.0,54970
155418.0,38481
155418.0,81563
155442.0,12239
155442.0,1197
155442.0,21053
155442.0,52043
155442.0,57023
155442.0,8122
155442.0,25213
155442.0,78767
155442.0,12708
155442.0,70834
155442.0,83430
155442.0,36497
155442.0,15342
155442.0,100407
155442.0,49932
155442.0,51301
155442.0,73979
155443.0,30334
155443.0,68338
155443.0,41303
155443.0,10858
155443.0,9363
155443.0,48918
155443.0,71310
155443.0,101341
155443.0,80609
155443.0,11977
155443.0,70058
155443.0,102018
155455.0,1626
155455.0,50782
155455.0,47888
155455.0,101235
155455.0,35878
155455.0,24759
155455.0,88634
155455.0,32643
155455.0,70189
155455.0,45352
155455.0,61759
155455.0,98025
155455.0,78585
155455.0,82468
155455.0,23623
155458.0,64079
155458.0,76818
155458.0,32525
155458.0,73643
155458.0,52909
155458.0,61019
155458.0,19724
155458.0,98515
155458.0,100303
155458.0,71622
155458.0,28336
155458.0,32164
155458.0,25897
155458.0,65947
155458.0,24016
155458.0,64932
155458.0,68431
155458.0,33884
155479.0,98042
155479.0,76665
155479.0,75576
155479.0,29929
155479.0,40028
155479.0,15599
155479.0,87139
155479.0,11356
155479.0,35485
155479.0,70746
155479.0,86195
155479.0,13006
155479.0,6590
155479.0,68701
155479.0,35353
155479.0,13809
155479.0,6760
155502.0,59369
155502.0,99505
155502.0,21039
155502.0,13696
155502.0,27070
155502.0,21604
155502.0,43009
155502.0,90452
155502.0,31387
155502.0,89390
155502.0,30323
155502.0,77885
155502.0,96584
155502.0,61934
155502.0,80197
155502.0,4742
155502.0,57148
155502.0,92640
155502.0,58022
155502.0,65723
155502.0,67565
155502.0,37364
155518.0,36272
155518.0,64045
155518.0,91852
155518.0,14048
155518.0,99604
155518.0,26651
155518.0,9221
155518.0,5900
155518.0,8548
155518.0,29528
155518.0,4827
155518.0,49155
155518.0,94712
155518.0,49108
155518.0,54815
155518.0,44023
155518.0,80606
155518.0,37331
155518.0,25263
155518.0,78476
155518.0,69758
155518.0,46322
155518.0,32407
155541.0,105423
155541.0,19662
155541.0,62040
155541.0,4011
155541.0,94523
155541.0,103596
155541.0,28865
155541.0,47052
155541.0,48105
155541.0,63768
155541.0,48097
155541.0,69356
155541.0,94156
155541.0,54636
155541.0,98253
155541.0,36127
155541.0,78765
155541.0,16342
155541.0,103242
155541.0,99017
155541.0,102228
155541.0,83542
155541.0,6235
155541.0,96303
155543.0,74655
155543.0,66458
155543.0,56596
155543.0,32782
155543.0,100948
155543.0,75374
155543.0,33564
155543.0,91578
155543.0,80931
155543.0,87996
155543.0,98495
155544.0,55816
155544.0,19831
155544.0,1044
155544.0,2814
155544.0,62466
155544.0,90559
155544.0,67908
155544.0,38072
155544.0,2042
155544.0,3091
155544.0,67423
155544.0,91230
155544.0,92812
155544.0,91520
155544.0,42976
155544.0,37909
155544.0,82552
155544.0,96080
155544.0,35227
155544.0,78532
155544.0,43094
155544.0,75223
155544.0,74868
155544.0,28732
155578.0,59926
155578.0,4601
155578.0,84955
155578.0,44319
155578.0,4757
155578.0,42171
155578.0,21211
155578.0,2521
155578.0,33371
155578.0,6593
155578.0,19843
155578.0,29755
155578.0,66897
155578.0,87648
155578.0,16613
155578.0,16022
155578.0,2251
155578.0,927
155578.0,49198
155578.0,19281
155587.0,7833
155587.0,36634
155587.0,59666
155587.0,39174
155587.0,86494
155587.0,41973
155587.0,15317
155587.0,71594
155587.0,76220
155587.0,39444
155587.0,18604
155587.0,97246
155587.0,63228
155587.0,76100
155587.0,60868
155588.0,81747
155588.0,4589
155588.0,64333
155588.0,74449
155588.0,53701
155588.0,84436
155588.0,75614
155588.0,49212
155588.0,77151
155588.0,9920
155588.0,36149
155588.0,30212
155588.0,38946
155588.0,67555
155588.0,66315
155588.0,93623
155588.0,37239
155588.0,5439
155588.0,39251
155588.0,28889
155589.0,69873
155589.0,16223
155589.0,71141
155589.0,33008
155589.0,54010
155589.0,28880
155589.0,70192
155589.0,15219
155589.0,27591
155589.0,17595
155589.0,84852
155589.0,102556
155589.0,50688
155589.0,78159
155589.0,2477
155589.0,80080
155589.0,57708
155589.0,33375
155589.0,77867
155589.0,52963
155589.0,18975
155589.0,83835
155589.0,39528
155780.0,33085
155780.0,45774
155780.0,65980
155780.0,82477
155780.0,57947
155780.0,29535
155780.0,86216
155780.0,66367
155780.0,72104
155780.0,51196
155780.0,14702
155780.0,103221
155780.0,93861
155780.0,64906
155780.0,44552
155780.0,29259
155780.0,102430
155780.0,44016
155780.0,67088
155780.0,44251
155780.0,39526
155780.0,104121
155780.0,15329
155780.0,7967
155780.0,100102
155787.0,5890
155787.0,95220
155787.0,21564
155787.0,67209
155787.0,56301
155787.0,32816
155787.0,43122
155787.0,24520
155787.0,44928
155787.0,24611
155787.0,69217
155787.0,39220
155787.0,21746
155787.0,14696
155787.0,100835
155787.0,20614
155787.0,92286
155787.0,60106
155787.0,78801
155787.0,28222
155787.0,102462
155787.0,58242
155787.0,83508
155787.0,48601
155790.0,17770
155790.0,78898
155790.0,81875
155790.0,26023
155790.0,21022
155790.0,45683
155790.0,88678
155790.0,486
155790.0,60265
155790.0,13736
155790.0,80796
155790.0,36807
155790.0,11380
155790.0,16266
155790.0,42602
155790.0,76580
155814.0,100130
155814.0,70630
155814.0,28773
155814.0,45617
155814.0,65398
155814.0,83920
155814.0,29788
155814.0,34198
155814.0,66526
155814.0,27872
155814.0,101596
155814.0,44209
155814.0,80092
155814.0,13303
155814.0,99582
155814.0,72477
155814.0,76009
155814.0,104295
155814.0,86318
155814.0,33456
155814.0,85637
155834.0,76401
155834.0,8977
155834.0,92516
155834.0,90442
155834.0,95418
155834.0,82521
155834.0,24038
155834.0,21855
155834.0,5393
155834.0,56777
155834.0,39290
155834.0,16135
155834.0,8775
155835.0,56134
155835.0,42524
155835.0,36698
155835.0,16260
155835.0,31530
155835.0,56186
155835.0,27173
155835.0,66013
155835.0,26266
155835.0,76797
155835.0,8185
155835.0,32950
155835.0,26881
155835.0,31084
155835.0,46837
155835.0,78416
155835.0,46548
155876.0,82925
155876.0,49693
155876.0,38656
155876.0,75531
155876.0,80314
155876.0,47526
155876.0,95373
155876.0,60638
155876.0,50628
155876.0,84012
155876.0,70554
155876.0,61670
155876.0,10041
155876.0,15480
155876.0,86279
155876.0,28191
155876.0,3746
155876.0,54680
155876.0,60903
155876.0,10967
155876.0,53973
155876.0,75566
155876.0,59513
155876.0,42136
155876.0,72134
155894.0,75337
155894.0,64028
155894.0,31681
155894.0,79591
155894.0,24862
155894.0,78191
155894.0,46092
155894.0,90140
155894.0,67660
155894.0,41959
155894.0,88690
155940.0,47845
155940.0,35646
155940.0,11314
155940.0,70629
155940.0,60563
155940.0,63142
155940.0,96330
155940.0,86323
155940.0,59957
155940.0,68108
155940.0,79011
155940.0,86217
155940.0,57206
155940.0,50951
155940.0,9659
155940.0,46620
155940.0,45080
155940.0,11533
156038.0,33232
156038.0,93871
156038.0,69237
156038.0,89784
156038.0,60044
156038.0,55227
156038.0,93206
156038.0,61902
156038.0,14702
156038.0,91202
156038.0,91422
156038.0,62242
156038.0,47627
156038.0,32875
156038.0,91059
156038.0,64651
156038.0,77844
156075.0,7400
156075.0,37856
156075.0,15131
156075.0,104730
156075.0,55472
156075.0,23153
156075.0,98707
156075.0,7844
156075.0,78177
156075.0,55307
156075.0,87219
156075.0,29919
156075.0,67527
156075.0,83712
156075.0,14952
156075.0,87154
156075.0,56282
156075.0,97721
156075.0,64358
156075.0,52343
156075.0,27023
156075.0,97574
156075.0,86271
156075.0,95866
156118.0,59009
156118.0,29584
156118.0,92308
156118.0,96736
156118.0,81182
156118.0,13136
156118.0,16341
156118.0,3320
156118.0,85602
156118.0,3812
156118.0,44261
156118.0,40623
156118.0,97574
156118.0,104864
156118.0,52466
156118.0,3327
156118.0,30217
156118.0,39098
156118.0,78078
156118.0,100592
156139.0,66361
156139.0,3139
156139.0,9406
156139.0,66370
156139.0,45660
156139.0,47463
156139.0,19928
156139.0,47060
156139.0,55901
156139.0,96389
156139.0,100932
156139.0,78891
156139.0,30032
156139.0,69637
156139.0,40905
156139.0,12826
156215.0,47993
156215.0,52536
156215.0,68958
156215.0,93731
156215.0,22688
156215.0,66795
156215.0,25299
156215.0,1856
156215.0,20602
156215.0,92350
156215.0,85688
156215.0,51099
156215.0,43993
156215.0,99883
156215.0,5820
156215.0,71954
156215.0,3993
156215.0,65335
156215.0,64110
156215.0,100732
156215.0,2544
156215.0,42112
156215.0,94048
156242.0,22616
156242.0,92088
156242.0,19622
156242.0,18971
156242.0,23241
156242.0,16014
156242.0,43771
156242.0,78910
156242.0,64718
156242.0,96150
156242.0,74669
156242.0,94897
156242.0,75548
156242.0,101632
156242.0,93670
156242.0,64887
156244.0,93337
156244.0,80086
156244.0,85384
156244.0,94928
156244.0,84746
156244.0,35567
156244.0,1853
156244.0,88585
156244.0,102608
156244.0,18923
156244.0,8981
156244.0,92824
156244.0,21476
156244.0,62397
156244.0,3154
156244.0,16029
156244.0,38186
156244.0,18966
156244.0,58172
156244.0,51282
156244.0,54748
156244.0,104896
156244.0,49141
156244.0,90414
156244.0,9573
156250.0,49340
156250.0,44936
156250.0,3745
156250.0,5557
156250.0,53678
156250.0,75027
156250.0,51684
156250.0,85504
156250.0,66384
156250.0,35799
156250.0,66352
156250.0,84730
156250.0,9555
156250.0,103502
156250.0,13667
156250.0,105685
156250.0,69868
156250.0,12522
156250.0,71079
156250.0,95506
156250.0,57321
156274.0,6852
156274.0,67792
156274.0,104488
156274.0,19837
156274.0,80748
156274.0,23344
156274.0,21961
156274.0,94040
156274.0,63751
156274.0,95396
156274.0,16911
156274.0,50181
156274.0,99014
156291.0,27699
156291.0,28977
156291.0,87426
156291.0,4053
156291.0,93642
156291.0,78450
156291.0,73424
156291.0,15375
156291.0,26370
156291.0,77154
156291.0,47833
156291.0,101515
156291.0,53324
156291.0,30647
156291.0,100640
156319.0,58271
156319.0,78475
156319.0,97893
156319.0,64179
156319.0,26581
156319.0,89324
156319.0,90968
156319.0,4252
156319.0,87170
156319.0,57019
156319.0,85553
156319.0,79245
156319.0,3876
156319.0,55748
156319.0,28598
156319.0,84524
156319.0,73325
156319.0,103714
156319.0,83217
156319.0,66361
156319.0,3737
156319.0,103346
156319.0,28639
156319.0,21576
156319.0,60444
156349.0,23451
156349.0,101198
156349.0,85713
156349.0,47859
156349.0,31314
156349.0,67030
156349.0,83425
156349.0,103378
156349.0,66150
156349.0,27826
156349.0,67866
156349.0,96782
156349.0,64884
156349.0,15287
156349.0,58273
156349.0,86642
156349.0,43500
156349.0,1764
156349.0,13433
156349.0,24132
156349.0,49471
156349.0,93627
156349.0,16561
156349.0,43420
156351.0,72160
156351.0,84190
156351.0,19505
156351.0,33128
156351.0,53056
156351.0,45492
156351.0,15416
156351.0,1134
156351.0,70757
156351.0,45587
156351.0,82882
156351.0,66337
156351.0,16408
156351.0,48677
156351.0,72399
156351.0,68491
156351.0,60563
156351.0,12354
156351.0,79128
156351.0,86010
156351.0,98836
156351.0,47205
156371.0,3236
156371.0,56631
156371.0,101304
156371.0,5742
156371.0,95029
156371.0,78531
156371.0,34077
156371.0,70639
156371.0,35292
156371.0,7469
156371.0,23473
156430.0,24320
156430.0,30238
156430.0,32435
156430.0,35712
156430.0,37328
156430.0,59277
156430.0,71945
156430.0,94442
156430.0,103123
156430.0,38734
156430.0,64602
156430.0,47234
156430.0,27877
156430.0,69011
156453.0,9499
156453.0,19022
156453.0,49795
156453.0,59811
156453.0,97358
156453.0,16426
156453.0,62440
156453.0,65018
156453.0,34298
156453.0,91066
156453.0,93621
156453.0,7818
156453.0,54708
156453.0,80930
156453.0,14118
156453.0,73334
156453.0,15103
156453.0,97489
156453.0,32516
156453.0,55291
156453.0,24702
156455.0,36203
156455.0,70436
156455.0,20410
156455.0,37712
156455.0,23044
156455.0,44786
156455.0,57931
156455.0,33857
156455.0,7774
156455.0,38658
156455.0,33843
156455.0,81868
156455.0,15475
156455.0,97685
156455.0,52501
156455.0,61362
156470.0,19614
156470.0,105178
156470.0,59287
156470.0,11291
156470.0,102715
156470.0,29578
156470.0,97936
156470.0,34920
156470.0,93332
156470.0,83843
156470.0,70041
156470.0,27355
156470.0,43670
156470.0,48545
156470.0,12015
156470.0,32375
156470.0,58670
156470.0,27254
156470.0,52580
156470.0,95825
156470.0,57111
156470.0,103022
156470.0,68417
156470.0,50707
156470.0,70032
156479.0,96022
156479.0,66148
156479.0,77815
156479.0,45247
156479.0,87555
156479.0,59114
156479.0,15903
156479.0,85514
156479.0,18695
156479.0,61912
156479.0,46317
156479.0,68478
156479.0,76307
156479.0,53623
156479.0,31217
156479.0,7069
156485.0,17777
156485.0,104898
156485.0,75225
156485.0,73909
156485.0,25771
156485.0,88592
156485.0,26792
156485.0,55295
156485.0,17513
156485.0,96816
156485.0,82381
156485.0,51084
156485.0,15654
156485.0,92198
156485.0,60725
156485.0,36543
156485.0,1106
156485.0,76249
156485.0,62031
156485.0,52457
156485.0,70785
156487.0,51425
156487.0,18075
156487.0,25854
156487.0,61791
156487.0,33043
156487.0,71325
156487.0,55539
156487.0,79465
156487.0,61135
156487.0,19800
156487.0,94766
156487.0,36376
156487.0,67993
156487.0,18795
156487.0,101238
156487.0,7857
156487.0,5096
156529.0,40109
156529.0,21887
156529.0,56639
156529.0,14182
156529.0,62459
156529.0,1675
156529.0,73781
156529.0,75513
156529.0,48918
156529.0,34963
156529.0,18682
156529.0,24808
156529.0,86019
156529.0,37876
156529.0,17648
156529.0,43325
156529.0,47396
156529.0,49844
156529.0,73056
156529.0,74133
156529.0,8599
156529.0,26282
156529.0,13782
156529.0,39581
156529.0,18230
156558.0,40099
156558.0,41423
156558.0,85921
156558.0,60715
156558.0,65083
156558.0,63691
156558.0,37818
156558.0,85273
156558.0,66763
156558.0,57047
156558.0,4145
156558.0,94193
156558.0,23953
156558.0,38057
156558.0,15143
156558.0,81840
156558.0,62599
156558.0,80087
156558.0,77609
156558.0,50275
156558.0,72711
156558.0,31940
156558.0,78956
156558.0,95760
156558.0,54669
156609.0,17069
156609.0,23589
156609.0,55548
156609.0,70361
156609.0,1661
156609.0,70016
156609.0,63259
156609.0,60416
156609.0,86554
156609.0,85923
156609.0,59429
156609.0,81982
156609.0,27458
156611.0,16697
156611.0,29461
156611.0,90627
156611.0,5416
156611.0,36179
156611.0,3172
156611.0,90067
156611.0,40602
156611.0,61457
156611.0,43683
156611.0,11987
156611.0,87170
156611.0,94678
156611.0,73937
156611.0,92353
156611.0,39885
156611.0,17433
156611.0,100126
156611.0,101009
156611.0,27031
156611.0,91300
156611.0,60588
156612.0,61284
156612.0,84046
156612.0,55448
156612.0,30105
156612.0,54886
156612.0,8192
156612.0,59209
156612.0,37923
156612.0,99856
156612.0,79177
156612.0,94138
156612.0,57407
156623.0,81929
156623.0,56825
156623.0,64789
156623.0,45873
156623.0,38910
156623.0,4416
156623.0,6295
156623.0,59920
156623.0,24750
156623.0,21066
156623.0,96185
156624.0,105367
156624.0,62551
156624.0,29867
156624.0,73779
156624.0,86245
156624.0,99688
156624.0,71787
156624.0,75299
156624.0,67424
156624.0,85461
156624.0,9924
156624.0,74046
156624.0,70067
156624.0,35377
156624.0,49860
156628.0,31613
156628.0,22876
156628.0,6246
156628.0,100211
156628.0,9789
156628.0,5582
156628.0,9598
156628.0,77216
156628.0,82656
156628.0,96450
156628.0,100687
156628.0,81251
156628.0,72830
156628.0,35259
156628.0,57399
156628.0,56479
156628.0,51143
156628.0,69055
156628.0,51911
156628.0,82797
156628.0,41990
156628.0,98013
156628.0,62969
156628.0,65670
156628.0,90843
156630.0,8935
156630.0,79652
156630.0,80441
156630.0,42734
156630.0,73381
156630.0,49106
156630.0,48489
156630.0,14444
156630.0,74292
156630.0,93780
156630.0,5749
156630.0,52910
156630.0,15705
156630.0,23256
156630.0,86162
156630.0,60621
156630.0,83216
156630.0,19188
156630.0,64724
156630.0,99889
156630.0,52059
156630.0,20072
156650.0,20244
156650.0,11307
156650.0,5077
156650.0,47106
156650.0,3149
156650.0,69938
156650.0,32992
156650.0,66706
156650.0,1568
156650.0,73959
156650.0,48419
156653.0,64763
156653.0,89154
156653.0,76906
156653.0,96108
156653.0,37413
156653.0,56778
156653.0,6833
156653.0,86792
156653.0,76608
156653.0,44477
156653.0,92542
156653.0,11858
156653.0,50683
156653.0,48474
156653.0,23127
156653.0,30728
156653.0,24804
156653.0,18551
156653.0,49505
156653.0,25968
156653.0,66266
156654.0,27184
156654.0,75870
156654.0,98924
156654.0,20933
156654.0,39776
156654.0,5860
156654.0,67581
156654.0,9049
156654.0,45476
156654.0,87101
156654.0,37006
